DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.22-22.39.32, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.612825ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_218, GetCachedData, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_216, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.191588ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_219, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBA33F650__06C1FBD2ADFA543DFC9610B08D865C2504C59CEA, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=25184 bytes, Retrieved=true, Duration=0.220671ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_220, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufBA33F650__A5F427A4E4D0ADA5D951D0AB4F307E45F9BF9014, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=16657 bytes, Retrieved=true, Duration=0.208266ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_221, GetCachedData, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_7F43670C468492F67862DC856CBB0CBB, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=524280 bytes, Retrieved=true, Duration=1.649454ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_222, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_221, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.172772ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_223, GetCachedData, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_221, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.919025ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_224, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0D658784__9860CF2774A5EEC61A67748A4C24BD63937B5344, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=194769 bytes, Retrieved=true, Duration=0.641480ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_225, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0D658784__FDC9732BADB23536AF77AA5578F226BC92766AA4, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=187006 bytes, Retrieved=true, Duration=0.535421ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_226, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_4AD4ABB94F54AE737__E0B8FA6992DDD675F35BB3056DAF33A813DC104E, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.090234ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Content/TopDownCPP/Maps/TopDownExampleMap.umap, AllOfLoadPackage_Duration=279.021591ms, AllOfLoadPackage_HitCount=1778, ResolveRedirectors_Duration=0.302766ms, ResolveRedirectors_HitCount=1778, CacheForCookedPlatformData_Duration=683.635354ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.064574ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=4.414655ms, SavePackageCacheForCookedPlatformData_HitCount=13, SaveCookedPackage_Duration=294.831902ms, SaveCookedPackage_HitCount=12, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_227, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A835EBC546043794B194A1BBB659C__FBFC1BD75EC5D879E702CAC1F386280F595E49AF, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.249747ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_228, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_227, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.227939ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_48, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A835EBC546043794B194A1BBB659C__FBFC1BD75EC5D879E702CAC1F386280F595E49AF, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.395577ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_229, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B503D99B45CC6206D72A83A1BFC91__1FFF1D9A1D4ADE7A11C6FC10E60B1E2998BAF928, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.120170ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_49, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_48, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.113327ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_230, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_229, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.096221ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_50, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_48, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.231359ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_39, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B503D99B45CC6206D72A83A1BFC91__1FFF1D9A1D4ADE7A11C6FC10E60B1E2998BAF928, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.394296ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_231, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FCC8D1AF42B9F47B593F7E892FE59__010720866509A14086C6C40FCB7B70878D27BA5A, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.155669ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_40, CachedDataProbablyExists, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_39, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.135567ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_232, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_231, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.132572ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_41, GetCachedData, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_39, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.213400ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_51, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A835EBC546043794B194A1BBB659C__8C324A833164D3815486BB96588D0670F6FE8791, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=178.177658ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_233, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3AA401D4F48FD4F0C31A8928EF50__EEDE66CBCCDF17043B86F853DFED22BA1A7FBC5E, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.104774ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_52, CachedDataProbablyExists, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_51, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.097077ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_234, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_233, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.082962ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_53, GetCachedData, Parent=DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_51, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=177.208588ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_235, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_344660BC49B713AB6C79389E80FFE__50A44F5C4D0D6D2754BFBEB79320882A304E9290, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.109907ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B503D99B45CC6206D72A83A1BFC91__5E31CC016C8136CB1FBE4670630186BBE5E9ABB4, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=31.263550ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_236, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_235, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.091515ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_43, CachedDataProbablyExists, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_42, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.129577ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FCC8D1AF42B9F47B593F7E892FE59__010720866509A14086C6C40FCB7B70878D27BA5A, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.342980ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_44, GetCachedData, Parent=DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_42, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=30.895342ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_237, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_46BE91384BAF17181BDA5B9F5E6BE__22C10AC4543DBFFC8327E793967DBCBD48F50646, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.111617ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_43, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_42, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.109907ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_238, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_237, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089377ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_44, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_42, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.189878ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_239, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AE2B0E4E4FFE60851CEF1BA3E8332E41__A073DA4F4029A34F21E4C241D83A1A5586C6DD4E, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.126585ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_240, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_239, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.107769ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_45, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FCC8D1AF42B9F47B593F7E892FE59__9777A654E4B416B76FC433D3D1BF5EADD8665B1B, StartTime=2015.11.22-22.39.40, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=49.708641ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_46, CachedDataProbablyExists, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_45, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.107341ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_241, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_D140D4CA49D396A2397E9DAF7A3B3114__CB80ED2EFB188904361EF3261DA9119061F556C9, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.128724ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_242, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_241, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.106912ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_47, GetCachedData, Parent=DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_45, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=49.361385ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_243, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_2117EABA4A0BCA3544ABDBA3C50474CD__EAD106A524F8974E823F695194309AC5CD7E64BD, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.110336ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_244, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_243, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089381ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_245, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_66282CCF4E51F0348FF2DF9F0EB43652__7A10EE15B6AE5E8688B9BCECEDD7248C3372212C, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.078689ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_246, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_245, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.065859ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_247, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_7D0187D144E6F842DA548EA122978164__EBB7C133690F08B9DF77DE5F3CBFE393CADA3C9B, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.082109ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_248, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_247, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069279ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_249, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_559F4B5A47CB6321D1C7909FD3A38A29__3BAD5D205E969A77DD66A6B4BEFEB27E1503529E, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.084247ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_250, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_249, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069708ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_251, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CEF903B34B7503FA87BEDA8535598962_0__CFB0EE3DC3211436F32E89B913A611A4E83177E7, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.081252ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_252, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_251, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066284ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_253, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_01F09F964EA73501186DE3B76DE1A2A0_0__BB567A575D5C26887B44792567B97F2A3AB14ACF, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.079118ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_254, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_253, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064578ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_255, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_829EF4D74EDD59EF7EC416A4C33EECB9_0__7E5E2964919EBC26B2954AECF9544B7133BF67DB, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.082538ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_256, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_255, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066288ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_257, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F074C7D747ED7455908849915966865C_0__7D9C5DFE8E70C5F09FDBBB1BE577DD9EF4CC0BFD, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.079546ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_258, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_257, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069279ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_259, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6C7F1D4D48D2AD7A6CD62983CC5B1AB0_0__D67CC88B2AADA03FCEDE1C9CF0A7FBC529A7AA51, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.074841ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_260, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_259, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064149ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_261, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_2724560E47458761F57BF69C5CDB15C3_0__402BC62FD4DF10145E05DA9EAED1BC78BFB94594, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.079546ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_262, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_261, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.065431ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_263, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64DBC09A426B5D0FD7BFC1AB2BE2E__9EBBF74E74688DA53AD33C65CC4AB41C021CF998, StartTime=2015.11.22-22.39.40, HierarchicalDDC, Duration=0.079971ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_264, CachedDataProbablyExists, Parent=DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_263, StartTime=2015.11.22-22.39.40, FileDDCPath=C:/Users/alademm/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.065431ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
