DDCTransactionId8F8EF4A145150446AF0856A8F174E586_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.21-18.15.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.566643ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___CF70F1551B9B3BAA91EF94E1C1B6B6F013D72556, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.174481ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___E4261310C6827BE0699E0E38E182C3B841FFD2EB, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2.502628ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___8840DF5883E6EC5500D3350FB12B05898FBAE0C5, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.624802ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___656A5593B9A79465290398ABD19F32BF841D32E1, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.206985ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_184, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/UnnamedRPG/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_N.uasset, FlushAsyncLoading=0.009835ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.235636ms, TagPackageExports=0.064149ms, BeginCacheForCookedPlatformData=0.044048ms, SerializeImports=0.064574ms, GatherLocalizableTextData=0.003424ms, MarkNames=0.005987ms, SerializeSummary=0.011120ms, SerializeNames=0.027370ms, SerializeGatherableTextData=0.002563ms, BuildExportMap=0.011120ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.014968ms, SortExportsSeekfreeInner=0.203989ms, SortExportsSeekfree=0.002995ms, BuildDependencyMap=0.007696ms, SerializeImportMap=0.004277ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002995ms, SerializeStringAssetReferenceMap=0.002563ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017107ms, SerializeExports=0.061154ms, SerializeBulkData=0.067569ms, AsyncWrite=0.127014ms, UnaccountedTime=0.318602ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Content/Mannequin/Character/Textures/UE4Man_Logo_N.uasset, AllOfLoadPackage_Duration=0.490941ms, AllOfLoadPackage_HitCount=14, ResolveRedirectors_Duration=0.001710ms, ResolveRedirectors_HitCount=14, CacheForCookedPlatformData_Duration=1.699064ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053886ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.094086ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.103198ms, SaveCookedPackage_HitCount=1, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_208, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___16038ABA287E49944BE289986A4BB06926AA464A, StartTime=2015.11.21-18.15.59, HierarchicalDDC, Duration=0.011977ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___16038ABA287E49944BE289986A4BB06926AA464A, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.112046ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___22817D37760A7F9C8F40F845F65CB9EC772EBB0F, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=0.778329ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___4F34334FA6A9D9F791DB345AD97BBCBD69A1192B, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.272416ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_28, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___F709916AAEE2E75162D4B5C090FCD68C14DACFED, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.106912ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_185, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/UnnamedRPG/Content/Mannequin/Character/Textures/UE4Man_Logo_N.uasset, FlushAsyncLoading=0.010267ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.002991ms, ResetLoadersForSaveUnMarkAllObjects=0.113331ms, TagPackageExports=0.053030ms, BeginCacheForCookedPlatformData=0.044476ms, SerializeImports=0.068426ms, GatherLocalizableTextData=0.004277ms, MarkNames=0.005987ms, SerializeSummary=0.010692ms, SerializeNames=0.026941ms, SerializeGatherableTextData=0.002991ms, BuildExportMap=0.010692ms, SortExportsNonSeekfree=0.005562ms, SortExportsSeekfreeConstructor=0.011973ms, SortExportsSeekfreeInner=0.209980ms, SortExportsSeekfree=0.003848ms, BuildDependencyMap=0.007696ms, SerializeImportMap=0.005130ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002995ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014540ms, SerializeExports=0.065003ms, SerializeBulkData=0.066716ms, AsyncWrite=0.121027ms, UnaccountedTime=0.291657ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, AllOfLoadPackage_Duration=0.747964ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.342976ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050034ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.091095ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.086096ms, SaveCookedPackage_HitCount=1, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_209, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.21-18.15.59, HierarchicalDDC, Duration=0.014544ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.130862ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_186, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.011120ms, FlushStreamingFunc=0.005133ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.127438ms, TagPackageExports=0.054739ms, BeginCacheForCookedPlatformData=0.045761ms, SerializeImports=0.066712ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.004705ms, SerializeSummary=0.009835ms, SerializeNames=0.020530ms, SerializeGatherableTextData=0.002991ms, BuildExportMap=0.010692ms, SortExportsNonSeekfree=0.005562ms, SortExportsSeekfreeConstructor=0.011973ms, SortExportsSeekfreeInner=0.204418ms, SortExportsSeekfree=0.003420ms, BuildDependencyMap=0.007272ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012830ms, SerializeExports=0.060726ms, SerializeBulkData=0.010692ms, AsyncWrite=0.070132ms, UnaccountedTime=0.219386ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, AllOfLoadPackage_Duration=0.662435ms, AllOfLoadPackage_HitCount=5, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=5, CacheForCookedPlatformData_Duration=0.658587ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050034ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.090234ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.672551ms, SaveCookedPackage_HitCount=1, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_210, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.11.21-18.15.59, HierarchicalDDC, Duration=0.011120ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_33, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=0.121024ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__A885F07B0952CD16CE13DADC3D75FAA72804CE9A, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.154808ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__E711B9F5E3FE93BF616817FF2150AFFDB1723C2E, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.056878ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_187, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, FlushAsyncLoading=0.009410ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=0.093229ms, TagPackageExports=0.035923ms, BeginCacheForCookedPlatformData=0.027370ms, SerializeImports=0.039771ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.002995ms, SerializeSummary=0.006843ms, SerializeNames=0.014111ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.006843ms, SortExportsNonSeekfree=0.003420ms, SortExportsSeekfreeConstructor=0.007700ms, SortExportsSeekfreeInner=0.127867ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.004277ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001281ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009838ms, SerializeExports=0.041053ms, SerializeBulkData=0.005987ms, AsyncWrite=0.048328ms, UnaccountedTime=0.175763ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
../../../Engine/Content/MobileResources/HUD/MobileHUDButton1_off.uasset, AllOfLoadPackage_Duration=0.846755ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.303205ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.029508ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.064149ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.681961ms, SaveCookedPackage_HitCount=1, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_211, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5FF2868842E6DED8A4C0CB8217190__C44A22A45D6E1E0CCC23391DA16ECB5C18F2849C, StartTime=2015.11.21-18.15.59, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_34, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5FF2868842E6DED8A4C0CB8217190__C44A22A45D6E1E0CCC23391DA16ECB5C18F2849C, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=3294 bytes, Retrieved=true, Duration=0.163794ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_188, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton1_off.uasset, FlushAsyncLoading=0.007700ms, FlushStreamingFunc=0.002991ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=0.086814ms, TagPackageExports=0.035066ms, BeginCacheForCookedPlatformData=0.026941ms, SerializeImports=0.038061ms, GatherLocalizableTextData=0.001710ms, MarkNames=0.002995ms, SerializeSummary=0.005987ms, SerializeNames=0.011977ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.005987ms, SortExportsNonSeekfree=0.002991ms, SortExportsSeekfreeConstructor=0.007700ms, SortExportsSeekfreeInner=0.194583ms, SortExportsSeekfree=0.004277ms, BuildDependencyMap=0.006415ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013258ms, SerializeExports=0.057302ms, SerializeBulkData=0.007700ms, AsyncWrite=0.046186ms, UnaccountedTime=0.183463ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_212, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0AAFF40B4FAB7203B4020BAE163CCAEB__1_0_13123_0, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.127867ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_213, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4A50E68449DA60D60F453A96AE02A9EF__1_0_13123_0, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=411 bytes, Retrieved=true, Duration=0.070989ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_214, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F6B1D2D0417118DA60DDC7A62F5BCB81__1_0_13123_0, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.199288ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_215, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FA5EBB1423C9BE31CF6A9B803421839__1_0_13123_0, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.067569ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
../../../Engine/Content/Maps/Entry.umap, AllOfLoadPackage_Duration=22.195213ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000428ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009838ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053030ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.210404ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=26.194200ms, SaveCookedPackage_HitCount=2, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_189, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/Maps/Entry.umap, FlushAsyncLoading=0.011973ms, FlushStreamingFunc=0.005558ms, BlockTillAllRequestsFinished=0.004705ms, ResetLoadersForSaveUnMarkAllObjects=0.286955ms, TagPackageExports=0.261724ms, BeginCacheForCookedPlatformData=0.007700ms, SerializeImports=0.244189ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.019673ms, SerializeSummary=0.012830ms, SerializeNames=0.080828ms, SerializeGatherableTextData=0.002563ms, BuildExportMap=0.100929ms, SortExportsNonSeekfree=0.133853ms, SortExportsSeekfreeConstructor=0.011973ms, SortExportsSeekfreeInner=6.213378ms, SortExportsSeekfree=0.008982ms, BuildDependencyMap=0.032075ms, SerializeImportMap=0.008125ms, SerializeExportMap=0.008553ms, SerializeDependencyMap=0.004277ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016678ms, SerializeExports=0.164218ms, SerializeBulkData=0.011120ms, AsyncWrite=0.085533ms, UnaccountedTime=0.200570ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_216, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.11.21-18.15.59, HierarchicalDDC, Duration=0.011120ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId31E494414FD272DDB2206A8594209940_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=7175 bytes, Retrieved=true, Duration=0.169348ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___037856683106E4241EAD8BEE93431A83B08125FA, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=10.247007ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_190, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultNormal.uasset, FlushAsyncLoading=0.014964ms, FlushStreamingFunc=0.007700ms, BlockTillAllRequestsFinished=0.006843ms, ResetLoadersForSaveUnMarkAllObjects=0.306625ms, TagPackageExports=0.088952ms, BeginCacheForCookedPlatformData=0.029080ms, SerializeImports=0.046186ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003852ms, SerializeSummary=0.008125ms, SerializeNames=0.017960ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.007700ms, SortExportsNonSeekfree=0.003420ms, SortExportsSeekfreeConstructor=0.008125ms, SortExportsSeekfreeInner=0.150535ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.005558ms, SerializeImportMap=0.006415ms, SerializeExportMap=0.002567ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.001281ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018816ms, SerializeExports=0.041481ms, SerializeBulkData=0.594866ms, AsyncWrite=0.763789ms, UnaccountedTime=0.393443ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_35, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___3D141379DF2D9F7B91E53461EF61C5C490A5CA9E, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=1.795288ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_36, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___38C5FF9F221EECA031284DB671BE97419303D3FF, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.451174ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionIdD58A150049C5906E338CB4942C51973F_37, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___583274C5548641E4D316B5211CA80ED9EBB46352, StartTime=2015.11.21-18.15.59, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.149250ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_217, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_33__C39723F3102A242FA72196E9DC6854B4FFFF3F21, StartTime=2015.11.21-18.16.00, HierarchicalDDC, DataSize=276593 bytes, Retrieved=true, Duration=1.556233ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
